    Latitude,   Longitude, year, Temperature
59.284,-1.165,2017,11.95
59.285,-1.163,2017,11.94
59.284,-1.166,2017,11.93
59.285,-1.167,2017,11.91
59.283,-1.166,2017,11.9
59.284,-1.168,2017,11.9
59.285,-1.168,2017,11.91
59.285,-1.162,2017,11.92
59.282,-1.168,2017,11.93
59.281,-1.166,2017,11.93
59.283,-1.166,2017,12
59.283,-1.168,2017,12.06
59.284,-1.167,2017,12.08
55.992,-4.937,2017,12.87
56.02,-4.885,2017,12.7
57.768,-3.283,2017,12.75
57.834,-3.357,2017,12.74
57.768,-3.284,2017,12.55
57.834,-3.356,2017,12.72
55.923,-4.923,2017,12.68
57.8,-3.318,2017,12.75
55.836,-4.973,2017,12.73
55.775,-4.975,2017,12.88
55.707,-5.009,2017,13.02
50.093,-0.119,2017,16.79
56.137,-5.187,2017,12.39
56.056,-5.302,2017,12.53
55.968,-5.425,2017,12.7
55.975,-5.376,2017,12.72
57.002,-0.234,2017,12.56
50.753,-0.128,2017,16.21
57,-0.698,2017,12.63
57.001,-1.128,2017,12.7
50.759,-0.288,2017,15.61
57,-1.466,2017,12.79
50.619,-0.617,2017,16.38
55.888,-5.356,2017,12.86
55.85,-5.35,2017,12.8
55.824,-5.16,2017,12.91
55.775,-5.166,2017,12.89
50.533,-0.191,2017,16.56
50.346,-0.164,2017,16.5
50.245,-0.046,2017,16.62
50.102,-0.401,2017,16.64
52.938,-9.664,2017,13.8863
50.369,-0.386,2017,16.45
51.71,-8.289,2017,12.3165
50.588,-0.404,2017,16.39
51.318,-8.29,2017,12.8075
50.429,-0.641,2017,16.33
51.02,-8.288,2017,12.8959
50.522,-0.902,2017,15.68
50.43,-1.144,2017,15.98
50.554,-8.279,2017,12.9277
50.288,-0.838,2017,16.43
50.035,-1.252,2017,16.7
50.1,-1.137,2017,16.47
50.593,-7.863,2017,13.0405
50.037,-0.874,2017,16.58
50.081,-0.583,2017,16.61
52.031,-7.436,2017,13.2708
51.729,-7.434,2017,13.5126
52.653,-9.911,2017,13.4457
51.314,-7.435,2017,13.5183
55.846,-4.899,2017,12.57
50.998,-7.431,2017,13.3213
53.002,-9.495,2017,13.6631
53.195,-9.282,2017,13.1021
55.922,-5.071,2017,12.42
55.861,-5.192,2017,12.52
56.049,-5.296,2017,12.35
52.035,-7.223,2017,13.2474
56.201,-5.088,2017,12.12
51.335,-7.008,2017,13.524
53.227,-9.114,2017,12.5198
53.208,-9.216,2017,13.2129
53.177,-9.347,2017,13.4435
53.199,-9.739,2017,13.3761
53.191,-9.646,2017,13.3636
55.648,-4.887,2017,12.73
51.005,-7.006,2017,13.4093
50.543,-7.007,2017,12.9532
51.848,-6.581,2017,13.9275
55.531,-4.952,2017,12.76
51,-6.372,2017,13.2874
51.326,-6.369,2017,13.6363
51.674,-6.369,2017,13.9585
55.452,-4.852,2017,12.76
51.619,-8.405,2017,12.0066
51.717,-7.978,2017,12.2657
51.004,-7.977,2017,12.5209
55.313,-5.429,2017,12.61
51.334,-7.766,2017,12.7238
51.001,-7.343,2017,13.0378
51.335,-7.34,2017,13.2575
51.717,-7.339,2017,13.0952
51.637,-6.863,2017,13.7127
51.546,-6.501,2017,13.8878
55.345,-5.114,2017,12.54
51.005,-6.693,2017,13.4899
51.972,-6.481,2017,13.8599
51.551,-5.831,2017,14.6292
52.036,-5.829,2017,14.042
52.024,-6.055,2017,14.1969
51.332,-6.053,2017,13.88
51.005,-6.052,2017,14.1503
55.5,-5.373,2017,12.21
55.723,-5.362,2017,12.4
55.696,-5.168,2017,12.38
55.695,-5.01,2017,12.33
51.326,-8.619,2017,12.5683
51.334,-9.048,2017,12.3081
51.325,-9.47,2017,12.3664
58.687,-4.107,2017,11.41
58.913,-4.524,2017,11.35
58.986,-4.139,2017,11.25
59.163,-4.15,2017,11.31
59.284,-0.335,2017,9.813
59.282,-0.645,2017,9.907
59.284,-0.985,2017,10.437
59.283,-1.316,2017,10.647
59.873,-4.974,2017,10.88
59.283,-1.632,2017,10.983
59.292,-1.913,2017,11.055
59.281,-2.237,2017,10.84
59.901,-4.585,2017,10.68
59.897,-4.126,2017,10.9
57,-1.47,2017,11.387
56.999,-1.127,2017,11.232
57,-0.695,2017,11.251
57.006,-0.228,2017,11.287
58.605,-5.683,2017,11.35
58.388,-5.631,2017,11.6
58.189,-5.583,2017,11.64
58.192,-6.009,2017,11.52
56.87,-7.077,2017,11.91
57.104,-7.027,2017,11.91
57.133,-6.582,2017,11.81
58.775,-6.164,2017,11.17
58.773,-5.706,2017,11.26
59.033,-5.973,2017,10.87
59.089,-5.502,2017,10.88
59.305,-5.866,2017,10.82
59.404,-6.166,2017,10.71
59.25,-6.464,2017,10.52
59.225,-6.882,2017,10.68
59.206,-7.109,2017,10.42
58.938,-7.499,2017,10.61
58.698,-7.715,2017,10.68
58.566,-8.022,2017,10.74
57.542,-9.404,2017,11.01
56.484,-8.439,2017,11.51
55.512,-7.071,2017,11.61
55.382,-6.777,2017,11.75
55.529,-5.949,2017,11.96
55.437,-4.842,2017,10.54
55.404,-5.261,2017,11.09
56.393,-6.776,2017,11.09
56.681,-6.681,2017,11.27
56.513,-7.591,2017,11.15
57.223,-8.285,2017,10.83
56.879,-8.61,2017,10.75
56.751,-8.729,2017,10.89
54.613,-9.932,2017,11.75
54.603,-8.989,2017,11.52
55.146,-9.758,2017,11.26
54.95,-9.28,2017,11.41
54.959,-9.028,2017,11.38
55.641,-9.317,2017,11.02
55.483,-9.26,2017,11.09
55.412,-8.712,2017,11.11
55.16,-8.79,2017,11.28
56.099,-8.343,2017,10.95
55.648,-7.892,2017,10.78
55.857,-7.795,2017,10.84
53.093,-9.884,2017,10.3172
53.092,-9.888,2017,10.2136
53.191,-9.9,2017,10.766
53.211,-9.857,2017,10.7708
53.207,-9.851,2017,10.8048
53.184,-9.604,2017,10.0979
53.213,-9.561,2017,10.7777
53.203,-9.554,2017,10.8486
53.133,-9.486,2017,10.542
53.091,-9.427,2017,11.073
53.037,-9.451,2017,11.5808
53.193,-9.125,2017,9.4398
53.247,-9.073,2017,9.2248
53.246,-9.061,2017,9.4123
53.251,-9.034,2017,8.3484
53.256,-9.035,2017,8.3371
53.213,-9.307,2017,11.4357
53.218,-9.314,2017,11.3941
53.179,-9.456,2017,10.9779
53.168,-9.438,2017,11.056
56.967,-2.118,2017,9.47
53.158,-9.394,2017,11.148
53.148,-9.388,2017,11.0113
57,-1.782,2017,9.59
53.137,-9.401,2017,10.8644
53.107,-9.373,2017,10.7236
53.146,-9.333,2017,10.3642
57.002,-1.47,2017,9.24
56.998,-1.134,2017,9.4
56.994,-0.919,2017,9.45
56.996,-0.712,2017,9.49
57.001,-0.47,2017,9.65
56.999,-0.228,2017,9.76
59.283,-0.333,2017,8.56
59.285,-0.668,2017,8.91
59.28,-1,2017,9.02
59.283,-1.16,2017,9.06
59.283,-1.335,2017,9.09
59.283,-1.499,2017,9.01
59.286,-1.669,2017,8.96
59.285,-1.801,2017,9.06
59.28,-1.932,2017,9.23
59.284,-2.082,2017,9.27
59.284,-2.235,2017,9.24
59.285,-1.337,2017,8.84
59.283,-1.171,2017,8.81
59.283,-1.183,2017,8.82
59.283,-1.202,2017,8.8
59.283,-1.219,2017,8.82
59.284,-1.234,2017,8.82
59.284,-1.251,2017,8.82
59.283,-1.268,2017,8.8
59.284,-1.284,2017,8.8
59.284,-1.302,2017,8.81
59.284,-1.318,2017,8.8
59.285,-1.334,2017,8.82
57.767,-2.829,2017,7.64
57.768,-2.979,2017,7.26
57.769,-3.134,2017,7.89
57.767,-3.283,2017,7.32
57.766,-2.832,2017,7.4
57.766,-2.984,2017,7.01
57.767,-3.126,2017,7.79
57.771,-3.281,2017,7.68
50.586,-0.161,2017,10.633
50.423,-0.163,2017,11.2335
50.392,-0.475,2017,11.044
50.418,-0.832,2017,10.2435
50.414,-1.169,2017,9.8321
50.25,-1.171,2017,11.6374
50.087,-1.165,2017,12.0794
50.086,-0.833,2017,11.4574
50.248,-0.831,2017,11.0976
50.255,-0.571,2017,11.0605
50.064,-0.512,2017,11.5954
50.037,-0.501,2017,11.7003
50.089,-0.182,2017,11.4222
50.241,-0.174,2017,11.3462
57.02,-1.785,2018,7.18
58.133,-3.187,2018,7.2
57.872,-3.359,2018,6.95
57.938,-2.956,2018,6.95
58.04,-2.895,2018,6.73
58.797,-2.439,2018,7.42
59.058,-2.185,2018,7.77
59.221,-2.211,2018,7.66
58.843,-3.793,2018,7.91
58.937,-3.837,2018,7.82
59.394,-3.806,2018,8.07
59.438,-3.869,2018,7.91
54.421,-0.224,2018,7.002
54.258,-0.182,2018,6.563
60,-3.371,2018,8.86
55.369,-0.193,2018,7.2439
56.427,-2.062,2018,6.5486
56.296,-1.541,2018,6.5427
56.419,-0.483,2018,7.0651
56.215,-0.445,2018,7.1399
55.889,-0.69,2018,7.2299
55.629,-0.8,2018,7.1802
55.593,-0.815,2018,7.1517
55.595,-1.176,2018,6.8554
55.424,-1.239,2018,6.5088
55.215,-1.155,2018,6.6668
55.168,-0.779,2018,6.9122
55.119,-0.35,2018,7.3656
54.9,-0.153,2018,7.319
54.908,-0.449,2018,7.2994
54.93,-0.899,2018,6.9694
57.805,-1.46,2018,7.05
58.12,-1.155,2018,7.54
59.901,-1.76,2018,7.43
59.807,-2.193,2018,7.83
59.281,-1.505,2018,7.49
55.363,-1.084,2018,6.629
55.537,-1.125,2018,6.5295
59.239,-0.925,2018,7.61
55.893,-1.148,2018,6.7209
59.589,-0.566,2018,7.6
55.882,-1.495,2018,6.3005
55.902,-1.825,2018,6.3111
56.079,-1.821,2018,6.1836
56.166,-2.166,2018,5.935
56.329,-2.197,2018,6.2899
56.589,-2.171,2018,6.309
56.611,-2.17,2018,6.3348
56.585,-1.713,2018,6.5453
56.584,-1.385,2018,6.5411
56.407,-1.217,2018,6.5352
56.402,-0.831,2018,6.6874
56.397,-0.517,2018,6.9453
56.394,-0.34,2018,6.9583
55.37,-1.157,2018,6.51
55.348,-0.099,2018,7.04
54.831,-0.276,2018,7.02
58.404,-2.258,2018,7.06
56.772,-0.289,2018,6.901
58.571,-0.892,2018,7.41
58.39,-0.858,2018,7.42
57.095,-0.246,2018,7.011
57.582,-0.194,2018,7.02
57.703,-0.294,2018,7.097
57.735,-1.495,2018,6.708
57.846,-2.584,2018,6.615
57.909,-3.264,2018,6.601
57.104,-0.303,2018,7.01
57.197,-1.539,2018,6.14
56.28,-2.171,2018,5.34
56.612,-0.839,2018,6.54
56.62,-1.271,2018,6.53
56.421,-1.842,2018,6.18
58.045,-2.898,2018,6.568
59.346,-4.397,2018,8.02
59.498,-4.405,2018,8.15
58.226,-1.592,2018,6.933
59.354,-5.178,2018,8.11
59.56,-5.209,2018,8.71
59.728,-4.882,2018,8.42
58.337,-0.334,2018,7.168
59.704,-5.799,2018,8.97
59.495,-6.418,2018,9.03
59.414,-6.158,2018,8.53
58.87,-5.74,2018,7.3
58.838,-6.684,2018,8.89
58.981,-7.259,2018,9.14
58.721,-7.25,2018,8.54
58.562,-7.124,2018,8.27
58.452,-7.533,2018,8.62
57.943,-8.221,2018,8.67
58.234,-8.001,2018,8.47
58.166,-8.661,2018,9.1
58.09,-9.217,2018,9.22
57.447,-8.947,2018,9.09
57.306,-9.179,2018,9.52
57.07,-8.767,2018,9.29
57.264,-8.426,2018,9.33
55.786,-9.015,2018,9.54
56.155,-9.02,2018,9.68
56.802,-9.022,2018,9.73
56.569,-8.649,2018,8.27
55.422,-8.372,2018,7.97
54.93,-9.027,2018,8.15
54.91,-9.668,2018,9.35
54.607,-9.917,2018,9.02
55.562,-8.88,2018,8.99
56.414,-8.575,2018,8.81
56.826,-8.03,2018,8.44
55.994,-7.732,2018,8.46
55.589,-6.799,2018,7.22
56.018,-7.157,2018,8.07
55.662,-7.798,2018,8.09
55.474,-7.397,2018,7.53
55.394,-6.377,2018,7.35
55.792,-5.766,2018,7.11
55.488,-5.973,2018,7.27
55.562,-4.992,2018,6.53
55.306,-5.004,2018,6.52
55.279,-5.391,2018,6.36
56.208,-6.828,2018,7.43
56.556,-7.381,2018,7.89
56.658,-7.071,2018,7.22
56.957,-6.578,2018,6.92
57.8,-6.407,2018,6.94
57.962,-6.111,2018,6.97
58.065,-5.734,2018,7.13
58.255,-5.494,2018,7.02
58.43,-5.321,2018,6.91
58.519,-5.654,2018,6.74
55.468,-5.03,2018,6.99
55.42,-5.427,2018,6.28
55.688,-5.423,2018,6.43
55.972,-5.428,2018,6.81
56.058,-5.301,2018,7.77
55.98,-5.38,2018,6.99
55.829,-5.165,2018,6.93
56.021,-4.888,2018,6.49
55.99,-4.938,2018,6.29
55.843,-4.98,2018,6.61
55.787,-4.987,2018,6.74
57.002,-1.783,2018,6.52
57.001,-1.465,2018,6.31
56.999,-1.133,2018,6.47
57,-0.918,2018,6.5
57,-0.7,2018,6.7
57,-0.468,2018,6.88
56.999,-0.236,2018,7.22
57,0,2018,7.39
59.283,-0.331,2018,7.61
59.284,-0.666,2018,7.67
59.283,-0.998,2018,7.47
59.282,-1.166,2018,7.6
59.283,-1.332,2018,7.16
59.282,-1.499,2018,7.43
59.281,-1.666,2018,7.43
59.282,-1.798,2018,7.43
59.284,-1.931,2018,7.44
59.285,-2.08,2018,7.45
59.285,-2.23,2018,7.66
59.342,-1.39,2018,7.5
59.284,-1.335,2018,8.02
59.284,-1.317,2018,7.96
59.283,-1.303,2018,7.94
59.283,-1.285,2018,7.95
59.283,-1.268,2018,8.07
59.283,-1.252,2018,6.93
59.283,-1.235,2018,8.14
59.284,-1.22,2018,8.16
59.284,-1.202,2018,8.15
59.284,-1.185,2018,8.13
59.283,-1.171,2018,8.09
59.441,-6.757,2018,12.016
59.657,-9.626,2018,11.755
59.641,-9.54,2018,11.931
58.922,-0.397,2018,12.85
58.93,-1.15,2018,11.96
58.946,-2.257,2018,11.88
59.202,-1.494,2018,11.65
58.459,-2.48,2018,11.921
59.2,-0.571,2018,12.8
58.466,-0.496,2018,13.3438
58.216,-1.505,2018,12.6739
59.717,-0.821,2018,12.33
57.953,-0.498,2018,14.1217
57.703,-1.474,2018,12.4846
57.892,-3.372,2018,14.7834
57.863,-2.75,2018,14.238
58.181,-3.107,2018,14.6245
57.453,-0.52,2018,13.9857
57.211,-1.367,2018,14.2411
59.815,-1.547,2018,11.92
56.954,-0.502,2018,15.1631
56.263,-0.316,2018,16.3122
59.978,-3.148,2018,12.75
56.277,-1.5,2018,16.1403
59.438,-2.222,2018,11.71
56.268,-2.429,2018,14.8966
59.636,-5.148,2018,12.82
59.637,-4.301,2018,13.22
59.362,-3.395,2018,12.59
59.391,-4.153,2018,13.5
55.776,-1.502,2018,15.3538
55.776,-0.549,2018,17.9135
59.395,-4.868,2018,13.25
59.137,-6.33,2018,13.27
59.141,-5.105,2018,13.1
55.29,-0.473,2018,18.1131
55.272,-1.311,2018,14.8289
54.773,-0.521,2018,17.5062
58.638,-6.628,2018,13.82
58.647,-7.179,2018,13.74
59.283,0,2018,15.273
59.283,-0.335,2018,14.64
59.283,-0.65,2018,14.71
59.283,-0.984,2018,14.715
59.283,-1.316,2018,13.566
59.283,-1.633,2018,11.935
59.284,-1.933,2018,11.618
58.889,-5.344,2018,14.12
59.283,-2.233,2018,11.662
59.415,-2.132,2018,11.528
59.499,-1.997,2018,11.135
59.583,-1.829,2018,11.771
59.667,-1.582,2018,12.99
58.903,-4.684,2018,13.3
59.75,-1.3,2018,11.073
59.833,-1.084,2018,13.366
59.916,-1.083,2018,13.349
58.639,-3.463,2018,11.89
59.133,-2.233,2018,12.099
58.917,-2.284,2018,14.167
58.749,-2.334,2018,13.871
58.582,-2.417,2018,12.052
58.5,-2.5,2018,12.065
58.333,-2.5,2018,13.439
58.33,-1.998,2018,13.687
58.33,-1.499,2018,15.36
58.05,-1.5,2018,15.246
58.05,-2,2018,12.67
58.05,-2.5,2018,14.246
57.8,-2.5,2018,16.116
57.8,-2,2018,16.025
57.8,-1.4,2018,13.456
57.5,-1.401,2018,14.558
57.25,-1.4,2018,13.147
57,-1.467,2018,11.548
57,-1.133,2018,14.606
56.999,-0.701,2018,17.257
57.002,-0.234,2018,17.348
58.998,-0.316,2018,16.558
57.535,-1.247,2018,15.13
57.918,-1.133,2018,15.58
58.25,-1.776,2018,14.83
58.556,-1.663,2018,14.38
57.86,-2.585,2018,14.34
57.865,-3.087,2018,14.24
58.179,-3.081,2018,13.16
58.362,-2.771,2018,13.66
58.564,-2.469,2018,12.41
58.851,-2.376,2018,12.87
58.831,-3.764,2018,12.89
59.272,-3.465,2018,13.07
59.394,-3.782,2018,13.44
59.59,-3.827,2018,13.81
59.934,-3.656,2018,13.56
59.797,-2.07,2018,13.15
59.849,-2.54,2018,13
59.898,-1.79,2018,13.11
59.708,-0.412,2018,14.769
59.549,-0.692,2018,15.49
59.225,-0.919,2018,14.6
59.319,-1.215,2018,13.18
59.718,-1.256,2018,13.92
59.704,-2.156,2018,13.7
59.207,-2.228,2018,12.79
58.634,-1.362,2018,13.63
55.348,-0.079,2018,17.77
58.561,-0.898,2018,14.01
58.468,-0.41,2018,14.45
58.523,-0.012,2018,15.89
57.617,-0.125,2018,15.05
57.009,-0.123,2018,-9
56.799,-0.187,2018,16.76
56.286,-0.461,2018,-9
56.286,-0.962,2018,15.06
56.675,-1.226,2018,14.36
57.082,-1.861,2018,13.81
56.706,-2.246,2018,13.01
56.275,-2.168,2018,15.5
56.431,-1.794,2018,14.69
56.215,-1.488,2018,14.38
55.924,-1.155,2018,16.28
55.764,-0.896,2018,17.04
55.362,-1.081,2018,16.64
55.202,-0.882,2018,16.4
54.902,-0.828,2018,15.09
56.705,-2.23,2018,12.52
58.234,-1.316,2018,13.2535
58.242,-2.214,2018,13.1936
58.217,-3.118,2018,13.1477
57.978,-3.242,2018,13.5295
57.899,-2.808,2018,13.8583
57.834,-1.91,2018,14.1921
58.169,-0.62,2018,13.5685
57.771,-0.446,2018,14.0023
57.121,-0.321,2018,13.4831
56.647,-0.281,2018,14.6743
56.229,-0.451,2018,14.5491
55.545,-0.497,2018,15.1401
55.324,-0.808,2018,14.4429
54.783,-0.469,2018,13.3388
50.132,-4.456,2018,16.02
50.145,-4.071,2018,15.97
50.12,-3.564,2018,16.03
50.259,-3.237,2018,17.13
50.249,-2.903,2018,17.24
50.589,-2.813,2018,17.03
50.324,-2.599,2018,16.96
50.108,-2.896,2018,16.9
50.306,-2.148,2018,17.58
50.138,-1.772,2018,17.08
50.148,-1.601,2018,17.13
50.414,-1.63,2018,17.71
50.031,-1.309,2018,17.3
50.103,-1.156,2018,17.24
50.411,-1.247,2018,17.68
50.529,-0.916,2018,17.62
50.536,-0.699,2018,17.65
50.442,-0.636,2018,17.56
50.277,-0.925,2018,17.19
50.025,-1.024,2018,17.39
50.083,-0.551,2018,17.36
50.097,-0.456,2018,17.41
50.771,-0.212,2018,16.64
50.759,-0.061,2018,16.87
50.564,-0.133,2018,17.61
50.351,-0.17,2018,17.21
56.963,-2.113,2018,12.43
56.999,-1.783,2018,12.44
57.001,-1.468,2018,12.36
57.002,-1.14,2018,12.26
57.001,-0.921,2018,12.22
57.001,-0.7,2018,12.17
56.999,-0.468,2018,12.02
56.999,-0.234,2018,11.92
50.529,-0.015,2018,17.29
50.244,-0.045,2018,17.08
59.283,-0.001,2018,10.68
59.284,-0.334,2018,10.9
59.284,-0.665,2018,11
59.284,-0.999,2018,11.09
59.283,-1.167,2018,11.41
59.284,-1.333,2018,11.37
59.281,-1.494,2018,11.55
59.281,-1.66,2018,11.89
59.28,-1.798,2018,12.02
59.283,-1.932,2018,12
59.285,-2.081,2018,11.93
59.287,-2.23,2018,11.92
59.282,-1.415,2018,11.88
59.283,-1.398,2018,11.91
59.282,-1.383,2018,11.92
59.282,-1.366,2018,11.85
59.282,-1.35,2018,11.76
59.283,-1.318,2018,11.64
59.283,-1.3,2018,11.61
59.283,-1.284,2018,11.58
59.283,-1.268,2018,11.56
59.283,-1.252,2018,11.5
59.283,-1.235,2018,11.46
59.284,-1.219,2018,11.5
59.284,-1.202,2018,11.49
59.284,-1.186,2018,11.47
59.283,-1.153,2018,11.37
59.283,-1.137,2018,11.31
59.283,-1.121,2018,11.29
59.283,-1.104,2018,11.28
59.283,-1.088,2018,11.27
58.357,-2.907,2018,11.9
58.291,-3.02,2018,11.92
58.229,-3.104,2018,11.93
58.153,-3.201,2018,11.94
58.073,-3.254,2018,11.98
57.992,-3.269,2018,11.87
57.906,-3.288,2018,11.96
57.884,-3.433,2018,11.85
57.866,-3.597,2018,11.89
57.846,-3.747,2018,11.87
57.822,-3.66,2018,11.87
57.794,-3.583,2018,11.77
57.77,-3.5,2018,11.79
57.757,-3.46,2018,11.73
57.745,-3.417,2018,11.6
57.745,-3.374,2018,11.64
57.768,-3.284,2018,11.73
57.768,-3.132,2018,11.8
57.768,-2.981,2018,11.8
57.769,-2.831,2018,11.85
57.768,-3.282,2018,11.74
57.768,-3.132,2018,11.78
57.768,-2.983,2018,11.85
57.769,-2.835,2018,11.83
57.766,-3.285,2018,11.49
57.767,-3.13,2018,11.64
57.77,-2.979,2018,11.81
57.768,-2.834,2018,11.82
58.954,-4.336,2018,10.9
59.365,-4.171,2018,10.57
59.39,-4.403,2018,10.66
59.353,-4.708,2018,10.67
58.213,-5.447,2018,11.27
58.725,-6.225,2018,10.94
58.572,-6.551,2018,10.62
59.434,-5.001,2018,10.68
59.567,-5.365,2018,10.65
59.828,-5.121,2018,10.58
59.709,-5.909,2018,10.72
59.584,-6.258,2018,10.78
59.491,-5.88,2018,10.76
59.264,-5.895,2018,10.87
59.033,-6.978,2018,10.78
58.758,-7.417,2018,10.74
58.632,-7.612,2018,10.79
58.395,-7.679,2018,10.91
58.181,-8.372,2018,10.86
58.154,-8.955,2018,11.04
58.051,-9.273,2018,10.99
57.917,-8.99,2018,10.97
57.101,-8.48,2018,11.15
56.773,-8.582,2018,11.3
56.64,-8.918,2018,11.19
55.51,-8.911,2018,11.41
55.767,-9.091,2018,11.31
55.627,-9.368,2018,11.23
56.539,-8.098,2018,11.19
56.216,-5.913,2018,11.34
56.006,-6.15,2018,10.81
55.676,-5.099,2018,10.43
55.275,-5.215,2018,11.16
55.111,-5.207,2018,11.26
55.656,-7.412,2018,10.95
54.595,-8.94,2018,10.8
54.412,-9.49,2018,10.94
54.654,-9.962,2018,11.4
55.416,-8.244,2018,11.01
55.62,-8.333,2018,11.01
55.833,-8.278,2018,11.12
56.02,-7.721,2018,11.09
56.22,-7.275,2018,10.86
56.235,-7.603,2018,11.05
56.445,-7.671,2018,11.04
56.573,-7.241,2018,10.9
57.135,-6.939,2018,10.73
56.89,-5.996,2018,10.57
56.851,-6.413,2018,10.29
57.009,-6.977,2018,10.64
57.918,-6.206,2018,10.78
58.141,-6.092,2018,10.77
58.594,-5.24,2018,10.54
56.962,-2.114,2018,9.65
56.998,-1.716,2018,10.05
56.999,-1.465,2018,10.11
57,-1.131,2018,9.88
57,-0.914,2018,9.87
57,-0.708,2018,9.9
57,-0.463,2018,9.89
57,-0.232,2018,10
59.283,-0.333,2018,8.89
59.283,-0.665,2018,8.94
59.283,-1,2018,9.23
59.282,-1.166,2018,9.46
59.283,-1.336,2018,9.51
59.284,-1.503,2018,9.75
59.284,-1.667,2018,9.73
59.283,-1.797,2018,9.63
59.284,-1.935,2018,9.69
59.284,-2.084,2018,9.66
59.28,-2.237,2018,9.44
59.284,-1.413,2018,9.5
59.283,-1.4,2018,9.51
59.284,-1.382,2018,9.51
59.284,-1.366,2018,9.52
59.284,-1.349,2018,9.52
59.283,-1.333,2018,9.52
59.284,-1.317,2018,9.51
59.284,-1.301,2018,9.5
59.284,-1.284,2018,9.51
59.284,-1.269,2018,9.52
59.284,-1.252,2018,9.52
59.283,-1.235,2018,9.52
59.284,-1.219,2018,9.52
59.284,-1.201,2018,9.48
59.284,-1.186,2018,9.48
57.767,-2.382,2018,9.27
57.768,-2.534,2018,9.31
57.768,-2.683,2018,9.08
57.768,-2.834,2018,9.07
57.768,-2.982,2018,8.56
57.768,-3.134,2018,7.84
57.768,-3.283,2018,8.15
57.757,-3.459,2018,7.97
57.769,-3.502,2018,8
57.793,-3.586,2018,8.01
57.82,-3.66,2018,8.09
57.865,-3.595,2018,8.22
57.883,-3.433,2018,8.07
57.906,-3.291,2018,8.49
57.991,-3.266,2018,8.06
58.072,-3.256,2018,8.1
58.154,-3.199,2018,8.47
58.228,-3.101,2018,8.44
58.291,-3.022,2018,8.61
58.356,-2.907,2018,8.79
55.345,-0.114,2019,7.934
54.858,-0.201,2019,8.145
57.549,-1.287,2019,7.74
57.924,-3.323,2019,7.12
57.989,-2.907,2019,7.65
58.041,-3.005,2019,7.48
58.181,-3.063,2019,7.74
58.406,-1.839,2019,8.24
58.621,-2.175,2019,8.25
58.639,-1.368,2019,8.33
58.774,-1.297,2019,8.17
59.895,-1.761,2019,7.97
59.857,-1.486,2019,8.07
59.84,-0.175,2019,8.28
56.152,-0.246,2019,7.6712
56.18,-1.174,2019,7.4271
58.614,-3.786,2019,7.89
56.411,-0.5,2019,7.5581
56.19,-0.428,2019,7.4522
58.87,-3.836,2019,8.06
55.829,-0.684,2019,7.183
59.017,-3.84,2019,8.02
55.517,-0.855,2019,7.409
59.13,-3.773,2019,8.11
56.091,-2.181,2019,6.7034
59.521,-3.818,2019,8.53
59.638,-2.694,2019,8.32
59.618,-2.252,2019,8.3
59.154,-2.282,2019,7.77
56.182,-2.342,2019,6.7516
56.191,-1.455,2019,7.2303
59.28,-1.497,2019,7.76
55.945,-1.129,2019,7.2259
54.413,-0.227,2019,7.048
59.105,-1.323,2019,7.71
54.257,-0.091,2019,6.819
55.518,-1.017,2019,7.2342
54.897,-0.431,2019,7.2043
59.249,-0.315,2019,7.95
55.11,-1.147,2019,6.8492
55.243,-0.525,2019,7.1006
58.794,-0.614,2019,7.95
54.753,-0.393,2019,7.1403
58.423,-0.419,2019,7.97
57.568,-0.189,2019,7.73
56.439,-1.814,2019,7.12
56.457,-2.197,2019,6.78
56.697,-2.234,2019,6.01
56.592,-1.616,2019,7.22
56.667,-1.224,2019,7.29
56.668,-0.875,2019,7.35
57.286,-0.745,2019,7.28
57.151,-1.561,2019,6.84
57.496,-1.51,2019,6.83
58.113,-1.143,2019,7.68
58.207,-2.411,2019,7.36
59.283,-0.331,2019,7.712
59.283,-0.649,2019,7.897
59.281,-0.983,2019,7.976
59.285,-1.316,2019,7.599
59.282,-1.631,2019,8.009
59.282,-1.931,2019,7.958
59.283,-2.232,2019,7.686
59.135,-2.234,2019,7.574
58.918,-2.285,2019,7.898
58.754,-2.332,2019,7.736
58.584,-2.419,2019,7.474
58.5,-2.5,2019,7.434
58.333,-2.498,2019,7.396
57.003,-1.466,2019,6.773
57.003,-1.135,2019,7.127
57.007,-0.701,2019,7.294
56.999,-0.233,2019,7.697
59.22,-0.483,2019,7.77
57.271,-0.799,2019,7.14
56.928,-0.29,2019,7.61
59.544,-4.384,2019,8.92
59.749,-4.454,2019,8.96
59.878,-4.402,2019,9.13
59.892,-5.012,2019,9.37
59.7,-5.912,2019,9.53
59.325,-5.472,2019,8.94
59.293,-4.72,2019,8.66
59.13,-4.1,2019,8.54
58.911,-4.475,2019,8.23
57.888,-0.338,2019,7.52
58.527,-5.638,2019,8.46
58.631,-5.735,2019,8.53
59.124,-7.109,2019,9.68
58.94,-7.183,2019,9.6
58.924,-6.671,2019,9.43
58.957,-6.106,2019,8.88
59.343,-6.036,2019,9.1
58.562,-6.898,2019,8.64
58.835,-0.622,2019,7.93
58.201,-6.02,2019,8.64
58.013,-5.799,2019,8.57
57.098,-7.005,2019,8.68
56.91,-6.58,2019,8.45
56.727,-9.011,2019,10.2
56.564,-8.59,2019,9.43
